title,tmdbId,rating,runtime,release_year
Hulk,1927,2.6125775521714614,138,2003
Hitch,8488,3.342942345924453,118,2005
Training Day,2034,3.741791553133514,122,2001
Inside Man,388,3.894757331949131,129,2006
The Hurt Locker,12162,3.721540080687599,131,2008
Signs,2675,3.257417551066984,106,2002
Enchanted,4523,3.469780725999631,107,2007
Final Destination,9532,3.1214748161966424,98,2000
Collateral,1538,3.697352371385521,120,2004
The Princess and the Frog,10198,3.4957032368948737,98,2009
Brother Bear,10009,3.2993521341463423,85,2003
The Island,1635,3.4043880404388043,136,2005
Bad Boys II,8961,3.150354370570367,147,2003
Fantastic Mr. Fox,10315,3.891067427174578,87,2009
Saw II,215,2.9173613628126134,93,2005
17 Again,16996,3.058455682436107,102,2009
National Treasure: Book of Secrets,6637,3.249959787678944,124,2007
13 Going on 30,10096,3.143575174825176,98,2004
Daredevil,9480,2.4875212018415316,103,2003
Death Proof,1991,3.5456145966709354,113,2007
Paranormal Activity,23827,3.0044176706827317,85,2007
The Mist,5876,3.538065661047027,126,2007
The Holiday,1581,3.5526072485207107,136,2006
The Princess Diaries,9880,3.2604088941948968,115,2001
American Pie 2,2770,2.8788720602785616,108,2001
The Illusionist,1491,3.8048110864165245,110,2006
Panic Room,4547,3.244501232089075,111,2002
Bee Movie,5559,2.7483761212496134,91,2007
Journey to the Center of the Earth,88751,2.852589641434262,93,2008
Meet the Fockers,693,3.0352745958676803,115,2004
Shooter,7485,3.6092849353481853,124,2007
Bridge to Terabithia,1265,3.428735192969048,96,2007
High School Musical,10947,2.6175342465753415,98,2006
Atlantis: The Lost Empire,10865,3.3695482104439662,95,2001
Blade II,36586,3.131475485661424,117,2002
21,8065,3.4970674486803524,123,2008
Marley & Me,14306,3.2435032062099225,115,2008
Insomnia,320,3.495688748685594,118,2002
Monsters vs Aliens,15512,3.0747210804462717,94,2009
Spirit: Stallion of the Cimarron,9023,3.2229204069419506,83,2002
Robots,9928,3.149038461538462,91,2005
The Royal Tenenbaums,9428,3.784373925431056,110,2001
A Christmas Carol,17979,3.166782487838777,94,2009
Equilibrium,7299,3.7287096535933224,107,2002
Over the Hedge,7518,3.2409309440559437,83,2006
Alvin and the Chipmunks,6477,2.2948948948948944,92,2007
Scooby-Doo,9637,2.4022793404461686,88,2002
Pitch Black,2787,3.470555364511692,108,2000
Wedding Crashers,9522,3.425275176044302,119,2005
Gone in Sixty Seconds,9679,3.1012771758628106,118,2000
The Passion of the Christ,615,3.126426205373572,127,2004
Saw III,214,2.75542406311637,109,2006
1408,3021,3.382166199813258,104,2007
Blow,4133,3.730800287098511,124,2001
Evan Almighty,2698,2.695774647887324,96,2007
Changeling,3580,3.652765835482947,141,2008
xXx,7451,2.7850626361655775,124,2002
Superman Returns,1452,2.88312757201646,154,2006
Charlie's Angels,4327,2.740066379955123,98,2000
Invictus,22954,3.577313054499366,134,2009
Anchorman: The Legend of Ron Burgundy,8699,3.5022745916921476,95,2004
Treasure Planet,9016,3.540600055050922,95,2002
American Wedding,8273,2.8877278790573593,103,2003
A Walk to Remember,10229,3.4346726190476202,101,2002
The Village,6947,3.2363646482635806,108,2004
Scary Movie 3,4256,2.4498644986449873,84,2003
The Chronicles of Riddick,2789,3.344112988384372,119,2004
Underworld: Evolution,834,3.3154955320877333,106,2006
Rush Hour 2,5175,3.273875694795352,90,2001
Knocked Up,4964,3.3872028097982714,129,2007
Final Destination 2,9358,2.9298623063683302,90,2003
Planet of the Apes,869,2.7555958132045095,120,2001
Monster House,9297,3.2456594015515323,91,2006
Garfield,8920,2.2350486787204447,80,2004
Elf,10719,3.3544454225352105,97,2003
Chicken Little,9982,2.7091013824884795,81,2005
Legally Blonde,8835,3.1944205481135555,96,2001
What Women Want,3981,3.0886286442117172,127,2000
Miss Congeniality,1493,3.0724356486871036,111,2000
Blade: Trinity,36648,2.9292325056433404,123,2004
High School Musical 2,13649,2.557800751879699,111,2007
White Chicks,12153,2.459021922428331,109,2004
Identity,2832,3.6118566775244307,90,2003
"Me, Myself & Irene",2123,2.9926205181679637,116,2000
Step Up,9762,3.3099902056807053,104,2006
How to Lose a Guy in 10 Days,9919,3.191457741018351,116,2003
Freaky Friday,10330,3.0592726025047177,97,2003
The Road to El Dorado,10501,3.3703379224030043,89,2000
Pineapple Express,10189,3.4593134901584253,111,2008
The Road,20766,3.6266318537859,111,2009
The Bucket List,7350,3.581245589273113,97,2007
You Don't Mess with the Zohan,10661,2.57231182795699,113,2008
Jennifer's Body,19994,2.8257817485641348,107,2009
Crank,1948,3.392500000000001,88,2006
Phone Booth,1817,3.3572371315442147,81,2003
Gone Baby Gone,4771,3.8072490395857685,113,2007
He's Just Not That Into You,10184,3.248961937716263,129,2009
Drag Me to Hell,16871,3.1874794069192753,99,2009
Saw IV,663,2.68854415274463,93,2007
Secret Window,1586,3.2204843592330983,96,2004
Underworld: Rise of the Lycans,12437,3.3260869565217392,92,2009
Up in the Air,22947,3.6758779165684645,110,2009
Get Smart,11665,3.1564918314703356,110,2008
Road to Perdition,4147,3.6759155536406727,117,2002
High School Musical 3: Senior Year,11887,2.521814006888634,117,2008
The Ugly Truth,20943,3.233677609738104,96,2009
Disturbia,8271,3.2871287128712874,105,2007
3:10 to Yuma,5176,3.7239958207569073,122,2007
The Darjeeling Limited,4538,3.7209367159185947,92,2007
Serenity,16320,3.965015620932048,119,2005
Brothers,7445,3.414556962025317,105,2009
Planet Terror,1992,3.4889324191968663,105,2007
Rocky Balboa,1246,3.391271056661562,101,2006
Spy Kids,10054,2.7152400528556733,88,2001
Scream 3,4234,2.4502554278416344,116,2000
Forgetting Sarah Marshall,9870,3.573770491803278,111,2008
P.S. I Love You,6023,3.474441928178583,126,2007
Saw V,11917,2.7283220720720727,95,2008
Catwoman,314,1.7999326372515996,104,2004
The Longest Yard,9291,3.067697063369398,113,2005
Horton Hears a Who!,12222,3.253935660506502,86,2008
The Princess Diaries 2: Royal Engagement,11130,3.1149544324772167,113,2004
Zathura: A Space Adventure,6795,3.0128563443264387,101,2005
Scary Movie 4,4257,2.332990961380444,83,2006
The Final Destination,19912,2.7982456140350878,82,2009
Surrogates,19959,3.2639479277364503,89,2009
27 Dresses,6557,3.1392865257895926,111,2008
Rush Hour 3,5174,3.187300461156438,91,2007
The Taking of Pelham 1 2 3,18487,3.2419590643274856,106,2009
21 Grams,470,3.678554613935968,124,2003
Austin Powers in Goldmember,818,2.9681354959092885,93,2002
Anger Management,9506,2.9428000000000005,106,2003
Erin Brockovich,462,3.58050358050358,131,2000
Bride Wars,10521,2.926071428571428,89,2009
Step Brothers,12133,3.493393074119078,98,2008
The Pacifier,10022,2.7463524130190793,95,2005
Master and Commander: The Far Side of the World,8619,3.660532218597064,138,2003
What Happens in Vegas,9029,3.0125847047434653,99,2008
Charlie's Angels: Full Throttle,9471,2.508349779869439,106,2003
A Knight's Tale,9476,3.3593827528034144,132,2001
She's the Man,9655,3.302395209580839,105,2006
House of Wax,10066,2.433125,113,2005
Next,1738,3.1928595261928594,96,2007
The Grudge,1970,2.8416520723876237,92,2004
Alvin and the Chipmunks: The Squeakquel,23398,2.037067545304777,88,2009
Shallow Hal,9889,2.813721605916535,114,2001
Along Came Polly,5966,2.9577796828118292,90,2004
Bedtime Stories,10202,3.057885410513881,99,2008
The Life Aquatic with Steve Zissou,421,3.7186605609616477,119,2004
The SpongeBob SquarePants Movie,11836,3.1707736389684813,87,2004
Beowulf,2310,2.863264112313542,115,2007
Cheaper by the Dozen,11007,2.8324275362318847,98,2003
Crank: High Voltage,15092,3.0933660933660936,96,2009
Aliens vs Predator: Requiem,440,2.426924507251767,94,2007
Meet the Robinsons,1267,3.4503887449092927,95,2007
Idiocracy,7512,3.4182499999999996,84,2006
The Exorcism of Emily Rose,8643,3.2213477619281847,122,2005
Open Season,7484,2.9448875997099346,86,2006
August Rush,5123,3.569812540400776,114,2007
The Break-Up,9767,2.8763029881862407,106,2006
Scooby-Doo 2: Monsters Unleashed,11024,2.3429394812680115,93,2004
Confessions of a Shopaholic,20048,3.0474048442906576,104,2009
Almost Famous,786,3.830877455877456,124,2000
Kiss Kiss Bang Bang,5236,3.838377854373115,103,2005
The Spiderwick Chronicles,8204,3.2931873479318727,95,2008
Remember the Titans,10637,3.7787792403789715,113,2000
The Texas Chainsaw Massacre,9373,2.7825900514579756,98,2003
Flightplan,9315,3.135779816513762,98,2005
Friday the 13th,13207,2.620081411126187,97,2009
Hard Candy,2652,3.576112073945697,103,2005
Freddy vs. Jason,6466,2.5404900332225915,97,2003
S.W.A.T.,9257,2.9567526555386956,117,2003
Dinosaur,10567,3.0310020570085223,82,2000
Paul Blart: Mall Cop,14560,2.3436123348017626,91,2009
The Time Traveler's Wife,24420,3.5935683843471526,108,2009
Surf's Up,9408,3.2121468926553667,85,2007
Adaptation.,2757,3.8473649682921494,115,2002
Stuart Little 2,10996,2.492889463477699,78,2002
Fun with Dick and Jane,7552,2.9626893239748813,90,2005
Gamer,18501,2.919719583898688,95,2009
The Strangers,10665,3.139619883040935,86,2008
Zack and Miri Make a Porno,10358,3.1877833182230284,102,2008
John Q,8470,3.400905797101449,116,2002
Step Up 2: The Streets,8328,3.045862412761715,98,2008
Just Like Heaven,9007,3.4991683991683993,95,2005
Ghosts of Girlfriends Past,12556,2.90778097982709,115,2009
25th Hour,1429,3.804011370814909,135,2002
The Man from Earth,13363,3.941825359962843,87,2007
Never Back Down,8456,3.290909090909091,115,2008
I Now Pronounce You Chuck & Larry,3563,2.756296296296296,115,2007
Halloween,2082,2.978397839783978,110,2007
Sky High,11459,3.139156932453022,100,2005
Herbie Fully Loaded,11451,2.4702209414024967,100,2005
Wild Hogs,11199,2.659574468085107,100,2007
Starsky & Hutch,9384,2.9209922316384187,101,2004
Monster,504,3.6085337915234823,110,2003
The Ring Two,10320,2.6099053978853655,110,2005
I Am Sam,10950,3.5558878119199835,132,2001
Norbit,9757,1.8528245787908817,102,2007
Gothika,4970,2.8719021065675348,98,2003
Stranger Than Fiction,1262,3.780573114201434,113,2006
Punch-Drunk Love,8051,3.576076439283988,96,2002
Tears of the Sun,9567,3.2091770788453253,121,2003
Men of Honor,11978,3.6337771097272933,129,2000
Mr. Deeds,2022,2.832731865752436,96,2002
The Time Machine,2135,2.8839945546479964,96,2002
Dead Silence,14001,3.015281173594132,89,2007
The Perfect Storm,2133,3.0822566752799316,130,2000
Spy Kids 3-D: Game Over,12279,2.0584247901872175,84,2003
Æon Flux,8202,2.9126555529467,93,2005
Milk,10139,3.7132754091735705,128,2008
Evolution,9397,2.916008614501078,101,2001
The Amityville Horror,10065,2.924552429667519,90,2005
Spy Kids 2: The Island of Lost Dreams,9488,2.480967308553515,100,2002
Adventureland,16614,3.4251062765691427,107,2009
Camp Rock,13655,2.6459694989106755,95,2008
Cinderella Man,921,3.8418839360807393,144,2005
Once Upon a Time in Mexico,1428,3.1715747702589807,102,2003
Sex and the City,4564,2.752997601918465,145,2008
Inkheart,2309,3.1394380853277832,106,2008
Poseidon,503,2.7271397220190203,98,2006
Daddy Day Care,10708,2.6924360400444938,92,2003
Primer,14337,3.8150875470463097,77,2004
My Sister's Keeper,10024,3.544917257683214,109,2009
Julie & Julia,24803,3.513247863247864,123,2009
Bad Santa,10147,3.3372894947874894,92,2003
Hannah Montana: The Movie,18126,2.533219761499149,102,2009
Coyote Ugly,6282,2.7048554725560234,100,2000
The Invention of Lying,23082,3.209883953581433,100,2009
Four Brothers,8292,3.3397104446742505,109,2005
Thir13en Ghosts,9378,2.716197899017283,91,2001
Not Another Teen Movie,11397,2.6625067096081594,89,2001
Harold & Kumar Go to White Castle,11282,3.441738891181731,88,2004
Sinbad: Legend of the Seven Seas,14411,3.3322981366459623,90,2003
The Game Plan,13680,3.0909090909090913,110,2007
Home on the Range,13700,2.6297909407665507,76,2004
The Haunted Mansion,10756,2.38953488372093,88,2003
The 6th Day,8452,2.983205148328361,123,2000
The Hot Chick,11852,2.50421052631579,104,2002
Star Wars: The Clone Wars,12180,3.0516637478108586,98,2008
Couples Retreat,19899,2.7673060884070066,113,2009
The Rundown,10159,3.3517095658855163,104,2003
The House Bunny,12620,2.8395931142410014,97,2008
Ray,1677,3.778364759427828,152,2004
Red Eye,11460,3.134438305709024,85,2005
The Tuxedo,10771,2.56420233463035,98,2002
Road Trip,9285,3.12048858952448,93,2000
Just My Luck,10025,2.8717948717948714,103,2006
Maid in Manhattan,7303,2.678591470258138,105,2002
Cellular,9759,3.0766273705791907,94,2004
Serendipity,9778,3.3591299477221805,90,2001
G-Force,19585,2.2981418918918926,88,2009
The Family Man,5994,3.3706206206206204,125,2000
Elephant,1807,3.523964256701868,81,2003
Year One,17610,2.4351050679851673,97,2009
Role Models,15373,3.5234595247684246,99,2008
Shoot 'Em Up,4141,3.294336810730255,86,2007
Miss Congeniality 2: Armed and Fabulous,10040,2.574630541871921,115,2005
"Dude, Where's My Car?",8859,2.52374983507059,83,2000
xXx: State of the Union,11679,2.3388429752066116,101,2005
Team America: World Police,3989,3.4568141592920347,97,2004
National Lampoon's Van Wilder,11452,3.172858942065491,92,2002
Napoleon Dynamite,8193,3.3770399549803036,95,2004
Garden State,401,3.721248196248195,102,2004
Flags of Our Fathers,3683,3.459837315709202,135,2006
Trick 'r Treat,23202,3.4321043165467624,82,2007
Little Nicky,9678,2.4493483412322274,90,2000
What Lies Beneath,2655,3.2117117117117107,130,2000
Superhero Movie,11918,2.2807017543859645,85,2008
Old School,11635,3.592183288409704,88,2003
Pay It Forward,10647,3.383015709502961,122,2000
The Box,22825,2.8292361720807726,115,2009
Lars and the Real Girl,6615,3.6866837387964146,106,2007
Blades of Glory,9955,3.0313142857142856,93,2007
Hoodwinked!,10982,3.0832882639264465,82,2005
Snakes on a Plane,326,2.4957613302901853,105,2006
City of Ember,13600,3.3927250308261403,90,2008
Dreamcatcher,6171,2.7038476486591527,136,2003
The Texas Chainsaw Massacre: The Beginning,10781,2.6539772727272726,91,2006
The Count of Monte Cristo,11362,3.7949388067312597,131,2002
A Scanner Darkly,3509,3.6177700348432063,100,2006
The Last House on the Left,18405,3.1584852734922864,110,2009
Defiance,13813,3.578436807095344,137,2008
Frequency,10559,3.5664271927943383,118,2000
Eight Below,9036,3.349685534591195,120,2006
Race to Witch Mountain,13836,2.7724392819429777,98,2009
The Recruit,1647,3.3876015289058774,115,2003
Mr. Brooks,3432,3.637508871540099,120,2007
Mona Lisa Smile,11820,3.2072175048987597,117,2003
Matchstick Men,7270,3.643133600917432,116,2003
Bring It On,1588,3.0428486115258297,98,2000
Michael Clayton,4566,3.70802991537099,120,2007
"I Love You, Man",16538,3.582737198795181,105,2009
Dr. Dolittle 2,10808,2.350038402457758,87,2001
Little Man,9072,1.965116279069767,98,2006
Doubt,14359,3.7262389680923285,104,2008
One Hour Photo,9357,3.320933852140077,96,2002
Music and Lyrics,11172,3.3155963302752296,105,2007
Meet the Spartans,7278,1.6299385425812118,84,2008
World Trade Center,1852,2.9037075180226575,129,2006
The Hours,590,3.6805448222565675,114,2002
Precious,25793,3.513085818624467,110,2009
Grindhouse,285923,3.640673690458525,191,2007
Failure to Launch,6877,2.845309381237525,97,2006
The Cat in the Hat,10588,1.9826061320754715,81,2003
Super Size Me,9372,3.4676833696441536,100,2004
Talladega Nights: The Ballad of Ricky Bobby,9718,3.278718258766626,108,2006
What a Girl Wants,10735,3.1193214491086834,105,2003
Cats & Dogs,10992,2.536229508196722,87,2001
The Heartbreak Kid,9038,2.8052109181141436,116,2007
Big Momma's House 2,11565,2.241424802110817,99,2006
Jeepers Creepers 2,11351,2.5841750841750835,104,2003
The Ladykillers,5516,3.0038436899423453,104,2004
Taking Lives,11081,3.106574394463668,103,2004
Hide and Seek,11096,2.969394544244844,101,2005
Secretary,11013,3.7105835144624653,107,2002
Something's Gotta Give,6964,3.4666593790992577,128,2003
House of 1000 Corpses,2662,2.9492468893254746,89,2003
Accepted,9788,3.2601404056162235,93,2006
Bewitched,9722,2.530208333333333,102,2005
A Single Man,34653,3.759892525647289,97,2009
Ultraviolet,9920,2.45338381448178,87,2006
Jackass: The Movie,9012,2.9232520029133284,88,2002
Seed of Chucky,11249,2.2434426229508198,87,2004
Tenacious D in The Pick of Destiny,2179,3.2930500221336874,93,2006
"Legally Blonde 2: Red, White & Blonde",10327,2.4169800404975406,95,2003
Nacho Libre,9353,2.7532976827094475,92,2006
The One,10796,2.979109776078646,87,2001
Epic Movie,9760,1.4631367292225206,85,2007
Premonition,9963,2.9994939271255054,96,2007
Jay and Silent Bob Strike Back,2294,3.2638873175698584,104,2001
The Manchurian Candidate,14462,3.353528628495339,129,2004
Sweet Home Alabama,11529,3.1798333031346253,108,2002
Into the Blue,11968,2.9332932692307687,110,2005
The Uninvited,14254,3.1969696969696972,87,2009
The Adventures of Sharkboy and Lavagirl,14199,2.010526315789474,92,2005
Walking Tall,11358,3.0374420145791916,86,2004
Fool's Gold,8676,2.9694519317160823,112,2008
The Guardian,4643,3.511467889908257,139,2006
Brother Bear 2,10010,3.1012396694214877,73,2006
Intolerable Cruelty,11775,3.202415599534343,100,2003
Before the Devil Knows You're Dead,7972,3.545855811672388,117,2007
My Super Ex-Girlfriend,4474,2.4756924816280392,95,2006
Harold & Kumar Escape from Guantanamo Bay,13335,3.1314755269739187,101,2008
Street Kings,1266,3.299649532710281,109,2008
The Hills Have Eyes 2,9793,2.4816176470588243,89,2007
Charlie Wilson's War,6538,3.633204057279236,102,2007
The Collector,21407,3.2516666666666665,88,2009
Wizards of Waverly Place: The Movie,26736,2.9741379310344827,94,2009
Behind Enemy Lines,8007,3.2329405989199795,106,2001
Vacancy,10294,3.006109979633402,85,2007
Meet Dave,11260,2.4550173010380623,90,2008
Fahrenheit 9/11,1777,3.4785309702174296,123,2004
Carriers,25769,3.147058823529412,84,2009
Star Trek: Nemesis,201,3.1377305533279873,116,2002
Lilo & Stitch 2: Stitch Has a Glitch,20760,3.0661764705882355,68,2005
"Synecdoche, New York",4960,3.857559198542805,124,2008
The Unborn,13788,2.4637096774193545,87,2009
It's Complicated,22897,3.234309623430962,121,2009
The Room,17473,2.482188295165394,99,2003
The Ant Bully,9906,2.683264177040111,88,2006
Halloween II,24150,2.6685393258426964,105,2009
Awake,13483,3.1203252032520323,84,2007
Lady in the Water,9697,2.74284984678243,110,2006
Collateral Damage,9884,2.592989985693849,108,2002
102 Dalmatians,10481,2.3630558183538315,100,2000
Across the Universe,4688,3.5467796610169495,133,2007
"You, Me and Dupree",1819,2.700813008130081,108,2006
We Own the Night,2001,3.2694723618090453,118,2007
Space Cowboys,5551,3.0854612192786464,130,2000
Holes,8326,3.516516516516516,117,2003
Syriana,231,3.528531663187196,128,2005
Kate & Leopold,11232,3.1744929453262785,118,2001
Sex Drive,13523,3.2060483870967738,109,2008
The Sisterhood of the Traveling Pants,9779,3.301282051282051,119,2005
The Stepford Wives,9890,2.7035751475182233,93,2004
Land of the Lost,18162,2.703517587939698,102,2009
Jason X,11470,2.0986062717770033,91,2001
Nutty Professor II: The Klumps,12107,2.174247982391783,106,2000
A Lot Like Love,8976,3.412461380020597,107,2005
Clerks II,2295,3.480134607034304,97,2006
Save the Last Dance,9816,3.154047322540473,113,2001
Sweet November,1921,3.0563872255489017,119,2001
Funny People,20829,3.0969279661016946,146,2009
The Lizzie McGuire Movie,18736,2.7418300653594776,94,2003
Spanglish,2539,3.1789828603540315,130,2004
Solaris,2103,3.165222772277227,99,2002
Cabin Fever,11547,2.8344004656577413,97,2003
The Santa Clause 2,9021,2.6551724137931036,104,2002
Stay,8066,3.463506711409396,99,2005
Cinderella III: A Twist in Time,16119,2.8216374269005846,74,2007
A Perfect Getaway,12403,3.1501736111111116,98,2009
Windtalkers,12100,2.894176445023903,134,2002
Runaway Jury,11329,3.5942562592047134,127,2003
The Animal,11090,2.173412698412699,84,2001
Righteous Kill,13389,2.8985013623978206,101,2008
Halloween: Resurrection,11442,2.0951025056947605,94,2002
Home Alone 4,12536,1.5876168224299068,84,2002
The Last Castle,2100,3.413610038610039,131,2001
In Her Shoes,11931,3.2631433314886547,130,2005
Analyze That,9932,2.8396895038812007,96,2002
Shall We Dance?,4380,3.2356862745098045,107,2004
Open Season 2,13690,2.674626865671642,76,2008
Brick,9270,3.7769434628975262,110,2006
Nick and Norah's Infinite Playlist,12182,3.3625705601389497,89,2008
About Schmidt,2755,3.452061635040661,125,2002
Honey,10028,2.6605783866057835,94,2003
Dan in Real Life,7211,3.3999553372041094,98,2007
The Wedding Date,6961,3.3037612428454626,88,2005
Romeo Must Die,2085,2.9936144334076618,115,2000
The Gift,2046,3.363650998068255,112,2000
101 Dalmatians II: Patch's London Adventure,13654,2.8515625,74,2002
Nim's Island,10488,3.0275,96,2008
The Jungle Book 2,14873,2.361042183622829,72,2003
The Dukes of Hazzard,6519,2.4726301735647533,104,2005
Joy Ride,10866,3.191080729166666,97,2001
The Nanny Diaries,12435,3.0384615384615383,106,2007
My Bloody Valentine,14435,2.516867469879518,101,2009
Enough,1957,2.8035,114,2002
Tarzan II,15657,2.6435643564356437,72,2005
The New World,11400,3.417038690476191,151,2005
Jackass Number Two,12094,3.137587006960556,92,2006
Confessions of a Dangerous Mind,4912,3.575220022002201,113,2002
Confessions of a Dangerous Mind,4912,3.4365853658536585,113,2002
The Forgotten,10145,2.926651735722284,91,2004
Out of Time,2116,3.220546654099906,105,2003
The Pink Panther 2,15159,2.850993377483443,92,2009
Death Sentence,11835,3.216696269982238,105,2007
Black Knight,11469,2.367690058479532,95,2001
Four Christmases,12193,2.8560779816513766,88,2008
The Haunting in Connecticut,18781,3.0550621669627,102,2009
Bad Lieutenant: Port of Call - New Orleans,11699,3.3960980036297643,122,2009
After.Life,36419,2.855048859934853,104,2009
Christmas with the Kranks,13673,2.4383656509695286,99,2004
Cirque du Freak: The Vampire's Assistant,24418,2.9221052631578948,109,2009
The Midnight Meat Train,10185,2.9782270606531887,98,2008
Titan A.E.,7450,3.2708837772397117,94,2000
Elizabethtown,9621,3.104264018691589,123,2005
The Mothman Prophecies,2637,3.104017611447442,119,2002
The Sweetest Thing,11812,2.722807991120977,84,2002
Changing Lanes,1537,3.2522407170294487,99,2002
Super Troopers,39939,3.6013203741059967,100,2001
Open Water,83,2.787070524412296,79,2003
88 Minutes,3489,2.894894894894895,108,2007
Finding Forrester,711,3.6635840526099464,136,2000
Sydney White,10760,3.302504816955684,108,2007
Ghosts of Mars,10016,2.351960210649503,98,2001
