title,tmdbId,rating,runtime,release_year
The Appaloosa,34012,3.208333333333333,99,1966
The Gnome-Mobile,24816,2.968571428571429,85,1967
Requiem for a Heavyweight,53229,3.883445945945946,85,1962
The Wild Angels,42725,3.1517857142857144,87,1966
The Family Jewels,52122,2.9150943396226414,99,1965
Mad Monster Party?,17278,2.7948717948717947,94,1967
Girls! Girls! Girls!,15734,2.7987012987012987,99,1962
Son of Flubber,19762,2.8244353182751545,100,1963
The Trouble with Angels,38606,3.704954954954955,112,1966
Alice's Restaurant,5638,3.088235294117647,111,1969
The Glass Bottom Boat,33666,3.091417910447761,110,1966
I Saw What You Did,28295,2.7871900826446283,82,1965
"Munster, Go Home!",35992,2.590909090909091,96,1966
7 Women,68692,3.3157894736842106,87,1966
Gay Purr-ee,32328,3.0064935064935066,85,1962
Putney Swope,32575,3.4625,84,1969
The Detective,42636,2.85,114,1968
36 Hours,37684,3.6142857142857143,115,1964
Eegah,31287,1.7045454545454544,90,1962
4 for Texas,17691,2.871621621621622,124,1963
Crack in the World,30374,2.7857142857142856,96,1965
Love with the Proper Stranger,39495,3.3333333333333335,102,1963
The Rain People,59231,3,101,1969
Flipper,19893,2.83,90,1963
The Born Losers,44695,2.8333333333333335,113,1967
Paris Blues,33710,3.2285714285714286,98,1961
The Man Called Flintstone,42515,2.375,89,1966
The Arrangement,48612,2.59375,125,1969
Merrill's Marauders,35392,3.1785714285714284,98,1962
Tower of London,43014,2.5625,80,1962
Diary of a Madman,29060,3.1818181818181817,96,1963
High School,60315,3.9285714285714284,75,1969
Home from the Hill,89484,3.84,150,1960
Cimarron,46623,2.892857142857143,147,1960
The Killing of Sister George,54575,3.3636363636363638,138,1968
"Rachel, Rachel",42635,3.4833333333333334,101,1968
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,31383,2.0217391304347827,82,1964
The Deadly Companions,18449,2.875,93,1961
Dr. Goldfoot and the Bikini Machine,26573,2.4805194805194803,88,1965
The Cabinet of Caligari,109133,2.96875,106,1962
Orgy of the Dead,47615,2.1,92,1965
Greyfriars Bobby: The True Story of a Dog,64868,3.5576923076923075,87,1961
The Phantom Planet,27717,1.9583333333333335,82,1961
Two Weeks in Another Town,62655,3.25,107,1962
Villa Rides,48564,3.1363636363636362,125,1968
No Way to Treat a Lady,42633,3.348958333333333,108,1968
Tony Rome,26204,3.375,110,1967
The Night of the Following Day,46495,2.857142857142857,93,1969
The Patsy,24062,2.8617021276595747,101,1964
The Wrecking Crew,3054,2.71875,105,1968
Lost Command,41057,3.1666666666666665,129,1966
A Child Is Waiting,88912,3.5714285714285716,102,1963
The Secret of Santa Vittoria,30298,3.423076923076923,139,1969
Rio Conchos,32560,2.9,107,1964
"Hey There, It's Yogi Bear",33037,3,89,1964
The Errand Boy,35189,2.7888888888888888,92,1961
Walk on the Wild Side,60792,3.057142857142857,114,1962
Tobruk,25385,3.225,107,1967
How to Succeed in Business Without Really Trying,22682,3.58411214953271,121,1967
The Honey Pot,61105,3.0416666666666665,125,1967
David and Lisa,109667,3.616279069767442,95,1962
Invitation to a Gunfighter,55150,3.3181818181818183,92,1964
Color Me Blood Red,28180,2.63953488372093,79,1965
Inside Daisy Clover,49683,2.5555555555555554,128,1965
Alvarez Kelly,60285,3.0392156862745097,106,1966
Roustabout,2094,2.614678899082569,101,1964
The Moon-Spinners,42795,3.4059405940594063,118,1964
Kid Galahad,18684,3.111111111111111,95,1962
The Notorious Landlady,49844,3.3214285714285716,123,1962
The Sadist,29103,2.8529411764705883,92,1963
Lady in Cement,42630,3.125,93,1968
Cinderella,25892,3.375,78,1965
"Paradise, Hawaiian Style",18894,2.42,91,1966
It Happened at the World's Fair,8745,2.75,105,1963
The Heart Is a Lonely Hunter,22176,3.7542372881355934,123,1968
The Shakiest Gun in the West,20238,2.971311475409836,101,1968
The Three Lives of Thomasina,15081,3.4010416666666665,97,1963
The Sandpiper,77915,3.3352272727272725,117,1965
Finian's Rainbow,42622,2.9633027522935778,144,1968
The Satan Bug,27709,2.8125,114,1965
Motor Psycho,5720,3,74,1965
Jack the Giant Killer,25360,3.0277777777777777,94,1962
The Slender Thread,51054,3.3666666666666667,98,1965
From the Terrace,42541,3.4310344827586206,149,1960
Tormented,28586,2.4166666666666665,75,1960
Dinosaurus!,55663,1.75,85,1960
Summer Magic,37204,3.4864864864864864,110,1963
Bells Are Ringing,43029,3.323170731707317,126,1960
The Four Horsemen of the Apocalypse,50474,3.3225806451612905,153,1962
Hawaii,14689,3.2419354838709675,189,1966
What Ever Happened to Aunt Alice?,77571,2.72,101,1969
Charro!,18688,3.3333333333333335,98,1969
The Cardinal,3010,3.2837837837837838,175,1963
Voyage to the Planet of Prehistoric Women,36530,1.8571428571428572,78,1968
Bedtime Story,40618,3.0454545454545454,99,1964
Billy the Kid Versus Dracula,56165,2.25,74,1966
The Unsinkable Molly Brown,42797,3.316046966731898,128,1964
Monstrosity,37464,2.107142857142857,65,1963
Monster a Go-Go,31119,0.6875,70,1965
The Story of Ruth,43042,3.7857142857142856,132,1960
Lorna,5741,2.4545454545454546,78,1964
Cast a Giant Shadow,8737,3.0357142857142856,146,1966
The Reivers,5928,3.2727272727272725,106,1969
The Night Walker,29403,2.7857142857142856,86,1964
Good Neighbor Sam,3011,3.4,130,1964
Kings of the Sun,80027,3.2857142857142856,108,1963
Return to Peyton Place,111017,2.4038461538461537,123,1961
The Reluctant Astronaut,36855,2.892857142857143,101,1967
The Horror of Party Beach,42794,2.3,78,1964
The Gypsy Moths,64079,2.857142857142857,107,1969
Frankie and Johnny,18691,2.8871951219512195,87,1966
Follow That Dream,18643,2.68,109,1962
The Loved One,16303,3.2395833333333335,122,1965
Atlantis: The Lost Continent,28758,2.9347826086956523,90,1961
Flesh,4578,2.7941176470588234,89,1968
The Silencers,21779,2.8863636363636362,102,1966
David Holzman's Diary,85535,3.696969696969697,74,1967
The World of Henry Orient,19662,3.5138121546961325,106,1964
Mondo Topless,5726,2.6153846153846154,60,1966
Private Property,251421,3.4444444444444446,79,1960
Countdown,27441,2.7333333333333334,101,1967
The Secret Invasion,29032,3.2,97,1964
Queen of Blood,27642,2.3333333333333335,81,1966
"Easy Come, Easy Go",47263,2.3548387096774195,95,1967
Clambake,26299,2.545977011494253,99,1967
You're a Big Boy Now,42728,3,97,1966
The President's Analyst,24214,3.4155844155844157,103,1967
Too Late Blues,75752,3.607142857142857,103,1961
The Wild World of Batwoman,31258,1.1,70,1966
Stagecoach,39287,3.5,115,1966
Speedway,18693,2.772727272727273,94,1968
"What Did You Do in the War, Daddy?",36283,2.8,116,1966
Spencer's Mountain,44916,3.330275229357798,118,1963
Dog Star Man,420240,3.125,78,1965
The Magic Sword,26643,2.7058823529411766,80,1962
The Exiles,84249,4.0625,72,1961
Vinyl,85871,2.125,70,1965
Kissin' Cousins,42783,2.611111111111111,96,1964
The Astro-Zombies,27831,1.6666666666666667,91,1968
Satan's Sadists,37042,2.8125,86,1969
Hells Angels on Wheels,33642,2.4649122807017543,95,1967
Two for the Seesaw,76344,2.9444444444444446,119,1962
Murderers' Row,36642,3.269230769230769,105,1966
Sunday in New York,61892,3.0277777777777777,105,1963
A Guide for the Married Man,4932,3.2142857142857144,89,1967
Beyond the Time Barrier,61194,2.642857142857143,75,1960
The Wackiest Ship in the Army,43752,2.9035087719298245,99,1960
The Last Voyage,37605,3.25,91,1960
Beach Party,26484,2.5801282051282053,101,1963
Behold a Pale Horse,166607,3.0652173913043477,118,1964
The Adventures of Huckleberry Finn,43041,3.25,107,1960
The Best Man,37315,3.720779220779221,102,1964
Fanny,84050,3.1136363636363638,133,1961
Baby the Rain Must Fall,95548,3.107142857142857,100,1965
Spinout,18690,2.6470588235294117,93,1966
Last Summer,38096,3.5208333333333335,95,1969
The Devil at 4 O'Clock,31916,3.217391304347826,126,1961
The Leech Woman,52745,2.3055555555555554,77,1960
Chelsea Girls,1686,2.566666666666667,210,1966
Madame X,42723,2.25,100,1966
Pressure Point,33735,3.65625,90,1962
Flower Drum Song,25105,3.225806451612903,133,1961
Muscle Beach Party,27376,2.7777777777777777,94,1964
Wild Gals of the Naked West,5646,2.1,65,1962
Francis of Assisi,98010,4.25,105,1961
Fate Is the Hunter,102286,3.625,106,1964
Something Wild,82944,3.088235294117647,112,1961
Psych-Out,63100,2.88,101,1968
Portrait of Jason,83232,3.3076923076923075,105,1967
"Spring Night, Summer Night",333202,3.1666666666666665,82,1967
The Outrage,85609,2.8636363636363638,96,1964
Frankenstein Meets the Space Monster,3166,2.25,79,1965
Seven Thieves,64605,3.357142857142857,102,1960
Mudhoney,5719,3.033333333333333,92,1965
Custer of the West,82379,3.1666666666666665,140,1967
Two on a Guillotine,48136,2.9,107,1965
Rough Night in Jericho,64963,2.8629032258064515,104,1967
The Flesh Eaters,42793,2.357142857142857,87,1964
Bloodlust!,22749,2.5,68,1961
Beach Blanket Bingo,26483,2.6580882352941178,98,1965
The Carpetbaggers,42792,3.019230769230769,150,1964
Beach Red,39519,3.6,105,1967
With Six You Get Eggroll,39225,3.173611111111111,95,1968
The Ambushers,36775,2.6136363636363638,102,1967
Primary,133,3.5588235294117645,60,1960
Games,76875,2.6,100,1967
The Prince and the Pauper,73478,2.8333333333333335,93,1962
Mondo Trasho,30645,3.25,95,1969
"I Love You, Alice B. Toklas!",42623,3.026315789473684,92,1968
Double Trouble,45335,2.2586206896551726,91,1967
Wild in the Streets,42688,2.881818181818182,94,1968
Flipper's New Adventure,79547,3,94,1964
Visit to a Small Planet,88376,1.7777777777777777,85,1960
The Ugly American,53650,3.2613636363636362,115,1963
The Roman Spring of Mrs. Stone,36731,3,103,1961
Ladybug Ladybug,85510,3.2142857142857144,82,1963
The Adventures of Bullwhip Griffin,20237,2.3333333333333335,108,1967
John and Mary,61742,3.5,92,1969
Wild in the Country,32825,2.5576923076923075,114,1961
Eye of the Cat,121401,2.9166666666666665,102,1969
Caprice,44769,2.9375,92,1967
Mickey One,32609,2.90625,93,1965
The Counterfeit Traitor,43013,3.4767441860465116,140,1962
Hell Bent for Leather,118653,2.5,82,1960
Where the Boys Are,43049,2.943396226415094,99,1960
Death of a Gunfighter,74333,1.5,94,1969
The Queen,42649,3.217391304347826,68,1968
Village of the Giants,42780,2.19811320754717,81,1965
Girl in Gold Boots,31253,1.3333333333333333,94,1968
Geronimo,37238,3.1666666666666665,101,1962
No. 12: Heaven and Earth Magic,85428,2.388888888888889,66,1962
Hillbillys in a Haunted House,99008,2.3,86,1967
The Undertaker and His Pals,56702,2.2222222222222223,63,1966
The Glory Guys,37377,3.25,112,1965
The Rounders,24790,2,85,1965
Red Line 7000,80046,2.9166666666666665,110,1965
Red Zone Cuba,31123,0.625,89,1966
The Happiest Millionaire,25445,3.303738317757009,169,1967
The Courtship of Eddie's Father,42986,3.0738636363636362,120,1963
Hurry Sundown,118911,2.7,146,1967
The Gruesome Twosome,48885,2.8333333333333335,72,1967
The Secret War of Harry Frigg,32073,3.357142857142857,110,1968
The Creation of the Humanoids,69292,2.45,75,1962
Blood Of Dracula's Castle,29121,2.75,84,1969
Strangers When We Meet,85926,3.236842105263158,117,1960
Chuka,39110,3,105,1967
Gammera the Invincible,35616,2.5,86,1966
The April Fools,90563,3.4583333333333335,95,1969
A New Kind of Love,42798,2.9,110,1963
Fitzwilly,33730,3.392857142857143,102,1967
Girl Happy,18682,3.2,96,1965
Don't Make Waves,3052,2.8333333333333335,97,1967
Who Was That Lady?,105406,3.5,115,1960
The Sidehackers,31124,1.3571428571428572,89,1969
The Crawling Hand,51260,1.84375,89,1963
The Young Savages,86616,3.375,103,1961
Posse from Hell,76868,3,89,1961
The Slime People,63087,1.625,76,1963
Love Camp 7,28652,1.6428571428571428,96,1969
Heller in Pink Tights,43035,3,100,1960
Harum Scarum,7506,2.4680851063829787,85,1965
Tickle Me,18645,2.9,90,1965
"Live a Little, Love a Little",18686,2.625,89,1968
Five Weeks in a Balloon,42996,2.8636363636363638,101,1962
Can-Can,33726,3.033333333333333,131,1960
Young Billy Young,39295,3,89,1969
Day of the Evil Gun,27105,2.9,95,1968
Do Not Disturb,45256,2.9583333333333335,102,1965
Common Law Cabin,5747,2.5,70,1967
The Split,31937,2.9444444444444446,91,1968
"Follow Me, Boys!",40454,3.1439393939393936,131,1966
If a Man Answers,46081,3.4318181818181817,102,1962
The Group,84278,2.8448275862068964,152,1966
Sam Whiskey,8693,3.3333333333333335,96,1969
The Last Challenge,105059,2.5,105,1967
Pirates of Tortuga,79716,4,97,1961
Nothing But a Man,91721,4.136363636363637,95,1964
